,ISSUER_CODE,RATING,RATING_ECAI_CODE,RATING_DATE
14422,COMS_中国商用飞机有限责任公司,AAA,BRILLIANCE,2023-06-14
14421,COMS_中国商用飞机有限责任公司,AAA-,CHINARATIN,2015-07-03
14426,COMS_中国国家铁路集团有限公司,AAA,CCXI,2023-09-22
14423,COMS_中国国家铁路集团有限公司,AAA,CHINARATIN,2014-06-03
14424,COMS_中国国家铁路集团有限公司,AAA,DAGONG,2019-06-26
14425,COMS_中国国家铁路集团有限公司,AAA,LHRATINGS,2023-07-24
14428,COMS_中国国新控股有限责任公司,AAA,CCXI,2023-06-13
14427,COMS_中国国新控股有限责任公司,AAA,CCXR,2020-02-19
14429,COMS_中国国电集团有限公司,AAA,CHINARATIN,2015-06-05
14431,COMS_中国国电集团有限公司,AAA,DAGONG,2020-06-24
14430,COMS_中国国电集团有限公司,AAA,LHRATINGS,2019-06-21
14433,COMS_中国国际海运集装箱(集团)股份有限公司,AAA,CCXI,2023-06-21
14432,COMS_中国国际海运集装箱(集团)股份有限公司,AAA,CCXR,2019-09-26
14438,COMS_中国国际航空股份有限公司,AAA,CCXI,2022-05-25
14435,COMS_中国国际航空股份有限公司,AAA,CCXR,2016-09-21
14434,COMS_中国国际航空股份有限公司,AAA-,CHINARATIN,2014-08-07
14436,COMS_中国国际航空股份有限公司,AAA,LHCRATING,2020-04-09
14437,COMS_中国国际航空股份有限公司,AAA,LHRATINGS,2020-05-18
14440,COMS_中国国际金融股份有限公司,AAA,CCXI,2023-07-14
14439,COMS_中国国际金融股份有限公司,AAA,CCXR,2019-11-12
14441,COMS_中国城市建设控股集团有限公司,A,CHINARATIN,2015-07-07
14442,COMS_中国城市建设控股集团有限公司,C,LHRATINGS,2021-07-29
14443,COMS_中国复合材料集团有限公司,AA+,DAGONG,2020-06-04
14444,COMS_中国外贸金融租赁有限公司,AAA,CCXI,2020-07-30
14446,COMS_中国外运股份有限公司,AAA,BRILLIANCE,2023-05-26
14445,COMS_中国外运股份有限公司,AA+,CHINARATIN,2016-07-08
14447,COMS_中国外运长航集团有限公司,AAA,CCXI,2011-12-05
14448,COMS_中国外运长航集团有限公司,AAA,DAGONG,2019-07-26
14449,COMS_中国大唐集团新能源股份有限公司,A+,CHINARATIN,2015-05-28
14450,COMS_中国大唐集团新能源股份有限公司,AAA,DAGONG,2023-07-11
14451,COMS_中国大唐集团新能源股份有限公司,AAA,GOLDEN,2023-08-24
14454,COMS_中国大唐集团有限公司,AAA,CCXI,2023-06-26
14452,COMS_中国大唐集团有限公司,AAA,CHINARATIN,2014-06-23
14455,COMS_中国大唐集团有限公司,AAA,DAGONG,2023-06-27
14453,COMS_中国大唐集团有限公司,AAA,GOLDEN,2023-06-06
14457,COMS_中国大唐集团有限公司,AAA,LHRATINGS,2023-09-05
14456,COMS_中国大唐集团有限公司,AAA,PENGYUAN,2023-08-21
14458,COMS_中国宝安集团股份有限公司,AA+,BRILLIANCE,2023-06-14
14460,COMS_中国宝武钢铁集团有限公司,AAA,CCXI,2022-07-28
14459,COMS_中国宝武钢铁集团有限公司,AAA,CCXR,2017-11-08
14461,COMS_中国工商银行,AAA,CCXI,2009-06-05
14463,COMS_中国工商银行股份有限公司,AAA,CCXI,2023-07-24
14462,COMS_中国工商银行股份有限公司,AAA,CCXR,2013-05-13
14464,COMS_中国工商银行股份有限公司,AAA,LHRATINGS,2023-08-16
14466,COMS_中国巨石股份有限公司,AAA,CCXI,2023-05-16
14465,COMS_中国巨石股份有限公司,AA+,DAGONG,2012-06-06
14469,COMS_中国平煤神马控股集团有限公司,AAA,CCXI,2023-05-26
14467,COMS_中国平煤神马控股集团有限公司,AA,CHINARATIN,2015-07-14
14468,COMS_中国平煤神马控股集团有限公司,AA+,DAGONG,2016-05-13
14470,COMS_中国广核电力股份有限公司,AAA,CCXI,2023-05-11
14474,COMS_中国广核集团有限公司,AAA,CCXI,2023-06-21
14473,COMS_中国广核集团有限公司,AAA,CCXR,2019-11-15
14471,COMS_中国广核集团有限公司,AAA,CHINARATIN,2015-05-27
14472,COMS_中国广核集团有限公司,AAA,LHRATINGS,2016-07-21
14476,COMS_中国广电山东网络有限公司,AAA,CCXI,2023-07-24
14475,COMS_中国广电山东网络有限公司,AAA,DAGONG,2016-07-27
14478,COMS_中国广电河北网络股份有限公司,AA,GOLDEN,2023-06-26
14477,COMS_中国广电河北网络股份有限公司,AA,PENGYUAN,2021-06-04
14480,COMS_中国广电河南网络有限公司,AA+,CCXI,2021-07-29
14479,COMS_中国广电河南网络有限公司,AA+,CCXR,2017-08-17
14481,COMS_中国庆华能源集团有限公司,A-,LHRATINGS,2016-01-14
14482,COMS_中国康富国际租赁股份有限公司,AA+,CCXI,2022-07-22
14485,COMS_中国建材国际工程集团有限公司,AA,BRILLIANCE,2023-06-26
14484,COMS_中国建材国际工程集团有限公司,A+,CHINARATIN,2015-08-07
14483,COMS_中国建材国际工程集团有限公司,AA,DAGONG,2015-01-16
14486,COMS_中国建材国际工程集团有限公司,AA+,LHRATINGS,2023-07-19
14488,COMS_中国建材股份有限公司,AAA,CCXI,2016-06-28
14487,COMS_中国建材股份有限公司,AA,CHINARATIN,2014-09-28
14489,COMS_中国建材股份有限公司,AAA,DAGONG,2020-06-28
14490,COMS_中国建材股份有限公司,AAA,LHCRATING,2020-10-26
14491,COMS_中国建材股份有限公司,AAA,LHRATINGS,2023-08-10
14492,COMS_中国建材集团有限公司,AA,CHINARATIN,2014-09-26
14493,COMS_中国建材集团有限公司,AAA,LHRATINGS,2023-07-21
14497,COMS_中国建筑一局(集团)有限公司,AAA,CCXI,2023-06-21
14494,COMS_中国建筑一局(集团)有限公司,AA-,CHINARATIN,2015-06-30
14495,COMS_中国建筑一局(集团)有限公司,AA+,LHCRATING,2015-08-12
14496,COMS_中国建筑一局(集团)有限公司,AA+,LHRATINGS,2020-06-19
14498,COMS_中国建筑第七工程局有限公司,AA-,CHINARATIN,2015-07-17
14499,COMS_中国建筑第七工程局有限公司,AAA,LHRATINGS,2022-09-23
14500,COMS_中国建筑第三工程局有限公司,AAA,CCXI,2020-07-20
14503,COMS_中国建筑第二工程局有限公司,AAA,CCXI,2023-05-22
14502,COMS_中国建筑第二工程局有限公司,AAA,CCXR,2018-05-03
14501,COMS_中国建筑第二工程局有限公司,AA,CHINARATIN,2015-07-09
14506,COMS_中国建筑第五工程局有限公司,AAA,CCXI,2023-06-28
14505,COMS_中国建筑第五工程局有限公司,AAA,CCXR,2018-07-18
14504,COMS_中国建筑第五工程局有限公司,AA,CHINARATIN,2015-07-01
14509,COMS_中国建筑第八工程局有限公司,AAA,CCXI,2023-06-30
14507,COMS_中国建筑第八工程局有限公司,AAA,DAGONG,2021-06-24
14508,COMS_中国建筑第八工程局有限公司,AAA,LHRATINGS,2023-06-25
14510,COMS_中国建筑第六工程局有限公司,AA+,LHCRATING,2017-12-21
14511,COMS_中国建筑第六工程局有限公司,AAA,LHRATINGS,2023-07-21
14512,COMS_中国建筑第四工程局有限公司,AAA,CCXI,2023-06-29
14515,COMS_中国建筑股份有限公司,AAA,CCXI,2023-06-14
14513,COMS_中国建筑股份有限公司,AAA,CHINARATIN,2015-06-10
14514,COMS_中国建筑股份有限公司,AAA,DAGONG,2015-06-19
14517,COMS_中国建设银行股份有限公司,AAA,CCXI,2023-07-10
14516,COMS_中国建设银行股份有限公司,AAA,GOLDEN,2023-05-31
14519,COMS_中国建设银行股份有限公司,AAA,LHRATINGS,2023-08-30
14518,COMS_中国建设银行股份有限公司,AAA,STD_POORS,2023-07-11
14520,COMS_中国建银投资有限责任公司,AAA,BRILLIANCE,2023-06-27
14522,COMS_中国恒天集团有限公司,AAA,DAGONG,2022-07-27
14521,COMS_中国恒天集团有限公司,AAA,LHRATINGS,2022-06-28
14528,COMS_中国投融资担保股份有限公司,AAA,BRILLIANCE,2021-07-08
14529,COMS_中国投融资担保股份有限公司,AAA,CCXI,2023-06-06
14524,COMS_中国投融资担保股份有限公司,AAA,CCXR,2017-06-05
14523,COMS_中国投融资担保股份有限公司,AAA,DAGONG,2016-11-15
14526,COMS_中国投融资担保股份有限公司,AAA,GOLDEN,2021-06-22
14525,COMS_中国投融资担保股份有限公司,AAA,LHCRATING,2020-08-13
14530,COMS_中国投融资担保股份有限公司,AAA,LHRATINGS,2023-06-15
14527,COMS_中国投融资担保股份有限公司,AAA,PENGYUAN,2021-06-28
14531,COMS_中国新兴集团有限责任公司,AA+,BRILLIANCE,2020-07-28
14532,COMS_中国旅游集团有限公司,AAA,LHCRATING,2020-03-19
14533,COMS_中国旅游集团有限公司,AAA,LHRATINGS,2023-06-25
14534,COMS_中国昊华化工集团股份有限公司,AA+,LHRATINGS,2022-07-27
14535,COMS_中国普天信息产业股份有限公司,AA-,CCXI,2009-03-04
14537,COMS_中国普天信息产业股份有限公司,AAA,CCXR,2017-07-26
14536,COMS_中国普天信息产业股份有限公司,AA-,CHINARATIN,2015-05-20
14538,COMS_中国普天信息产业股份有限公司,AA+,LHRATINGS,2021-07-27
14541,COMS_中国有色矿业集团有限公司,AAA,CCXI,2023-06-27
14539,COMS_中国有色矿业集团有限公司,AA,CHINARATIN,2015-10-13
14540,COMS_中国有色矿业集团有限公司,AAA,DAGONG,2023-06-26
14545,COMS_中国林业集团有限公司,AA+,CCXI,2021-06-28
14543,COMS_中国林业集团有限公司,AA+,CCXR,2019-04-10
14542,COMS_中国林业集团有限公司,A+,CHINARATIN,2015-09-15
14544,COMS_中国林业集团有限公司,AAA,DAGONG,2021-06-11
14547,COMS_中国核工业建设股份有限公司,AAA,CCXI,2020-07-03
14546,COMS_中国核工业建设股份有限公司,AAA,LHCRATING,2019-05-30
14548,COMS_中国核工业建设股份有限公司,AAA,LHRATINGS,2023-07-03
14551,COMS_中国核工业建设集团有限公司,AAA,CCXI,2018-07-26
14549,COMS_中国核工业建设集团有限公司,AA+,CHINARATIN,2015-07-07
14550,COMS_中国核工业建设集团有限公司,AAA,LHCRATING,2018-04-18
14552,COMS_中国核工业建设集团有限公司,AAA,LHRATINGS,2020-07-21
14556,COMS_中国核工业集团有限公司,AAA,CCXI,2023-06-26
14555,COMS_中国核工业集团有限公司,AAA,CCXR,2019-12-30
14553,COMS_中国核工业集团有限公司,AAA,CHINARATIN,2014-06-13
14554,COMS_中国核工业集团有限公司,AAA,LHCRATING,2018-05-24
14557,COMS_中国核工业集团有限公司,AAA,LHRATINGS,2023-06-26
14559,COMS_中国核能电力股份有限公司,AAA,CCXI,2016-07-21
14558,COMS_中国核能电力股份有限公司,AAA,CHINARATIN,2015-05-04
14560,COMS_中国核能电力股份有限公司,AAA,LHCRATING,2020-10-14
14561,COMS_中国核能电力股份有限公司,AAA,LHRATINGS,2023-08-29
14562,COMS_中国民生投资股份有限公司,AAA,BRILLIANCE,2018-10-15
14564,COMS_中国民生银行股份有限公司,AAA,DAGONG,2023-05-24
14563,COMS_中国民生银行股份有限公司,AAA,GOLDEN,2023-05-17
14567,COMS_中国水利水电第七工程局有限公司,AA+,BRILLIANCE,2020-07-17
14568,COMS_中国水利水电第七工程局有限公司,AA+,CCXI,2023-08-23
14566,COMS_中国水利水电第七工程局有限公司,AA+,CCXR,2019-12-02
14565,COMS_中国水利水电第七工程局有限公司,AA-,CHINARATIN,2015-05-14
14569,COMS_中国水利水电第五工程局有限公司,AA+,BRILLIANCE,2023-07-07
14571,COMS_中国水利水电第八工程局有限公司,AA+,BRILLIANCE,2023-07-26
14570,COMS_中国水利水电第八工程局有限公司,AA-,CHINARATIN,2014-10-09
14572,COMS_中国水利水电第十一工程局有限公司,AA+,CCXI,2023-06-21
14573,COMS_中国水利水电第十四工程局有限公司,AA+,LHRATINGS,2023-09-12
14574,COMS_中国水利水电第四工程局有限公司,AA+,BRILLIANCE,2023-07-05
14577,COMS_中国水务投资有限公司,AA+,CCXI,2023-07-21
14575,COMS_中国水务投资有限公司,AA-,CHINARATIN,2014-06-16
14576,COMS_中国水务投资有限公司,AA+,DAGONG,2022-07-27
14578,COMS_中国泛海控股集团有限公司,AA+,LHCRATING,2020-06-11
14579,COMS_中国泛海控股集团有限公司,A,LHRATINGS,2021-05-31
14581,COMS_中国海洋石油集团有限公司,AAA,CCXI,2018-07-26
14580,COMS_中国海洋石油集团有限公司,AAA,CHINARATIN,2013-07-08
14582,COMS_中国海运集团有限公司,AA+,CHINARATIN,2014-10-09
14583,COMS_中国海运集团有限公司,AAA,LHRATINGS,2018-07-26
14586,COMS_中国燃气控股有限公司,AAA,CCXI,2022-10-19
14584,COMS_中国燃气控股有限公司,AAA,CCXR,2018-08-16
14585,COMS_中国燃气控股有限公司,AAA,LHRATINGS,2022-10-17
14588,COMS_中国环球租赁有限公司,AAA,BRILLIANCE,2020-06-24
14589,COMS_中国环球租赁有限公司,AAA,CCXI,2023-07-11
14587,COMS_中国环球租赁有限公司,AAA,CCXR,2019-07-12
14590,COMS_中国环球租赁有限公司,AAA,LHRATINGS,2023-08-28
14591,COMS_中国生物技术股份有限公司,AAA,CCXI,2020-07-30
14593,COMS_中国电信股份有限公司,AAA,CCXI,2021-06-04
14592,COMS_中国电信股份有限公司,AAA,CHINARATIN,2014-07-04
14594,COMS_中国电信股份有限公司,AAA,LHRATINGS,2021-06-15
14596,COMS_中国电力国际发展有限公司,AAA,CCXI,2023-07-27
14597,COMS_中国电力国际发展有限公司,AAA,GOLDEN,2023-07-27
14595,COMS_中国电力国际发展有限公司,AAA,LHRATINGS,2021-07-20
14601,COMS_中国电力建设股份有限公司,AAA,CCXI,2023-05-30
14599,COMS_中国电力建设股份有限公司,AAA,CCXR,2019-11-20
14598,COMS_中国电力建设股份有限公司,AA+,CHINARATIN,2014-05-22
14600,COMS_中国电力建设股份有限公司,AAA,DAGONG,2020-05-21
14602,COMS_中国电力建设股份有限公司,AAA,LHRATINGS,2023-06-14
14603,COMS_中国电子信息产业集团有限公司,AAA,BRILLIANCE,2013-04-10
14607,COMS_中国电子信息产业集团有限公司,AAA,CCXI,2023-06-25
14606,COMS_中国电子信息产业集团有限公司,AAA,CCXR,2020-01-10
14604,COMS_中国电子信息产业集团有限公司,AAA-,CHINARATIN,2015-05-29
14605,COMS_中国电子信息产业集团有限公司,AAA,DAGONG,2018-06-22
14608,COMS_中国电子科技集团有限公司,AAA-,CHINARATIN,2014-07-31
14609,COMS_中国电子科技集团有限公司,AAA,LHCRATING,2019-09-03
14610,COMS_中国电子科技集团有限公司,AAA,LHRATINGS,2023-06-26
14613,COMS_中国电建地产集团有限公司,AA+,CCXI,2022-06-16
14611,COMS_中国电建地产集团有限公司,AA+,CCXR,2017-09-15
14612,COMS_中国电建地产集团有限公司,AAA,DAGONG,2022-03-21
14614,COMS_中国电建地产集团有限公司,AAA,GOLDEN,2023-06-21
14615,COMS_中国电建市政建设集团有限公司,AA+,CCXI,2023-07-26
14616,COMS_中国电建集团华东勘测设计研究院有限公司,AA+,CCXI,2023-07-11
14617,COMS_中国电建集团租赁有限公司,AA+,CCXI,2023-06-14
14620,COMS_中国盐业集团有限公司,AA+,BRILLIANCE,2020-03-17
14619,COMS_中国盐业集团有限公司,AA,CCXI,2017-06-28
14618,COMS_中国盐业集团有限公司,AA-,CHINARATIN,2015-06-29
14621,COMS_中国盐业集团有限公司,AAA,DAGONG,2023-06-25
14622,COMS_中国石化上海石油化工股份有限公司,AA+,BRILLIANCE,2010-12-31
14623,COMS_中国石化上海石油化工股份有限公司,AAA,CCXI,2022-06-21
14624,COMS_中国石油化工股份有限公司,AAA,CCXR,2011-06-15
14625,COMS_中国石油化工股份有限公司,AAA,CHINARATIN,2014-11-13
14626,COMS_中国石油化工股份有限公司,AAA,LHCRATING,2015-11-12
14627,COMS_中国石油化工股份有限公司,AAA,LHRATINGS,2022-05-23
14628,COMS_中国石油化工集团有限公司,AAA+,CHINARATIN,2015-07-15
14629,COMS_中国石油化工集团有限公司,AAA,LHCRATING,2020-09-11
14630,COMS_中国石油化工集团有限公司,AAA,LHRATINGS,2023-06-14
14634,COMS_中国石油天然气股份有限公司,AAA,CCXI,2023-06-27
14631,COMS_中国石油天然气股份有限公司,AAA,CHINARATIN,2014-08-15
14632,COMS_中国石油天然气股份有限公司,AAA,LHCRATING,2017-08-10
14633,COMS_中国石油天然气股份有限公司,AAA,LHRATINGS,2020-06-04
14639,COMS_中国石油天然气集团有限公司,AAA,CCXI,2023-07-27
14636,COMS_中国石油天然气集团有限公司,AAA,CCXR,2018-01-26
14635,COMS_中国石油天然气集团有限公司,AAA+,CHINARATIN,2015-06-02
14637,COMS_中国石油天然气集团有限公司,AAA,DAGONG,2023-06-27
14638,COMS_中国石油天然气集团有限公司,AAA,LHRATINGS,2023-07-14
14640,COMS_中国移动通信集团广东有限公司,AAA,CCXI,2017-06-27
14641,COMS_中国第一汽车股份有限公司,AAA,CCXI,2013-07-23
14642,COMS_中国第二重型机械集团公司,C,CCXI,2015-09-23
14643,COMS_中国第二重型机械集团公司,CC,CHINARATIN,2015-09-24
14644,COMS_中国绍兴黄酒集团有限公司,AA,CCXI,2019-07-25
14645,COMS_中国联合水泥集团有限公司,AA-,CHINARATIN,2016-07-01
14646,COMS_中国联合水泥集团有限公司,AA+,DAGONG,2018-07-23
14647,COMS_中国联合水泥集团有限公司,AAA,LHRATINGS,2023-07-26
14650,COMS_中国联合网络通信有限公司,AAA,CCXI,2022-08-11
14648,COMS_中国联合网络通信有限公司,AAA-,CHINARATIN,2014-07-07
14649,COMS_中国联合网络通信有限公司,AAA,LHCRATING,2019-06-10
14651,COMS_中国能源建设股份有限公司,AAA,BRILLIANCE,2023-06-21
14652,COMS_中国航天科工集团有限公司,AAA,CHINARATIN,2015-07-13
14653,COMS_中国航天科工集团有限公司,AAA,LHCRATING,2017-09-25
14654,COMS_中国航天科工集团有限公司,AAA,LHRATINGS,2021-06-01
14655,COMS_中国航空发动机集团有限公司,AAA,CCXI,2019-07-26
14658,COMS_中国航空工业集团有限公司,AAA,CCXI,2023-07-26
14657,COMS_中国航空工业集团有限公司,AAA,CHINARATIN,2015-07-06
14656,COMS_中国航空工业集团有限公司,AAA,LHRATINGS,2011-05-11
14663,COMS_中国航空技术国际控股有限公司,AAA,CCXI,2023-06-28
14660,COMS_中国航空技术国际控股有限公司,AAA,CCXR,2020-01-08
14659,COMS_中国航空技术国际控股有限公司,AAA-,CHINARATIN,2015-06-03
14662,COMS_中国航空技术国际控股有限公司,AAA,DAGONG,2023-06-21
14661,COMS_中国航空技术国际控股有限公司,AAA,LHRATINGS,2020-12-18
14666,COMS_中国航空技术深圳有限公司,AAA,CCXI,2021-06-25
14665,COMS_中国航空技术深圳有限公司,AAA,CCXR,2018-09-27
14664,COMS_中国航空技术深圳有限公司,AA,CHINARATIN,2015-06-29
14667,COMS_中国航空油料集团有限公司,AAA-,CHINARATIN,2014-06-18
14669,COMS_中国航空油料集团有限公司,AAA,GOLDEN,2020-07-28
14668,COMS_中国航空油料集团有限公司,AAA,LHRATINGS,2014-07-29
14671,COMS_中国航空集团有限公司,AAA,CCXI,2016-11-01
14670,COMS_中国航空集团有限公司,AAA-,CHINARATIN,2014-05-14
14672,COMS_中国航空集团有限公司,AAA,LHCRATING,2019-09-18
14673,COMS_中国航空集团有限公司,AAA,LHRATINGS,2023-06-07
14674,COMS_中国船舶工业集团有限公司,AAA,CHINARATIN,2014-06-19
14675,COMS_中国船舶工业集团有限公司,AAA,LHCRATING,2020-04-21
14676,COMS_中国船舶工业集团有限公司,AAA,LHRATINGS,2022-05-23
14677,COMS_中国船舶重工集团有限公司,AAA,CHINARATIN,2015-06-24
14678,COMS_中国船舶重工集团有限公司,AAA,DAGONG,2022-07-26
14679,COMS_中国节能环保集团有限公司,AA,CCXI,2009-05-15
14680,COMS_中国节能环保集团有限公司,AA,CHINARATIN,2014-09-28
14682,COMS_中国节能环保集团有限公司,AAA,DAGONG,2023-07-31
14681,COMS_中国节能环保集团有限公司,AAA,GOLDEN,2023-06-14
14684,COMS_中国葛洲坝集团有限公司,AAA,BRILLIANCE,2019-07-30
14683,COMS_中国葛洲坝集团有限公司,AA,CHINARATIN,2015-06-09
14685,COMS_中国葛洲坝集团有限公司,AAA,LHRATINGS,2023-08-10
14688,COMS_中国葛洲坝集团股份有限公司,AAA,BRILLIANCE,2022-07-26
14686,COMS_中国葛洲坝集团股份有限公司,AA,CHINARATIN,2015-06-10
14687,COMS_中国葛洲坝集团股份有限公司,AAA,LHCRATING,2020-10-21
14689,COMS_中国葛洲坝集团股份有限公司,AAA,LHRATINGS,2023-06-02
14690,COMS_中国蒙牛乳业有限公司,AAA,CCXI,2023-07-18
14693,COMS_中国蓝星(集团)股份有限公司,AAA,CCXI,2023-06-26
14691,COMS_中国蓝星(集团)股份有限公司,AAA,CCXR,2019-09-27
14692,COMS_中国蓝星(集团)股份有限公司,AAA,DAGONG,2023-06-25
14694,COMS_中国蓝星(集团)股份有限公司,AAA,LHRATINGS,2023-09-07
14695,COMS_中国证券金融股份有限公司,AAA,CCXI,2015-04-16
14696,COMS_中国诚通控股集团有限公司,AA,CHINARATIN,2015-05-07
14697,COMS_中国诚通控股集团有限公司,AAA,LHCRATING,2020-07-07
14698,COMS_中国诚通控股集团有限公司,AAA,LHRATINGS,2023-08-07
14701,COMS_中国财产再保险有限责任公司,AAA,CCXI,2023-09-27
14700,COMS_中国财产再保险有限责任公司,AAA,CHINARATIN,2023-09-26
14699,COMS_中国财产再保险有限责任公司,AAA,PENGYUAN,2023-07-28
14702,COMS_中国轻工集团有限公司,AA+,LHCRATING,2023-02-23
14703,COMS_中国轻工集团有限公司,AA+,LHRATINGS,2023-07-18
14704,COMS_中国远洋海运集团有限公司,AAA,LHCRATING,2019-06-04
14705,COMS_中国远洋海运集团有限公司,AAA,LHRATINGS,2023-06-27
14707,COMS_中国通用技术(集团)控股有限责任公司,AAA,BRILLIANCE,2023-06-26
14706,COMS_中国通用技术(集团)控股有限责任公司,AAA,LHCRATING,2019-11-26
14708,COMS_中国通用技术(集团)控股有限责任公司,AAA,LHRATINGS,2023-06-26
14711,COMS_中国邮政储蓄银行股份有限公司,AAA,CCXI,2023-07-24
14710,COMS_中国邮政储蓄银行股份有限公司,AAA,LHRATINGS,2023-07-21
14709,COMS_中国邮政储蓄银行股份有限公司,AAA,STD_POORS,2021-10-12
14713,COMS_中国邮政集团有限公司,AAA,CCXI,2023-06-25
14712,COMS_中国邮政集团有限公司,AAA,CCXR,2019-09-11
14715,COMS_中国邮电器材集团有限公司,AA,BRILLIANCE,2017-08-14
14714,COMS_中国邮电器材集团有限公司,A+,CHINARATIN,2015-07-06
14718,COMS_中国重型汽车集团有限公司,AAA,CCXI,2020-07-28
14716,COMS_中国重型汽车集团有限公司,AA-,CHINARATIN,2016-07-14
14717,COMS_中国重型汽车集团有限公司,AA+,LHCRATING,2017-04-07
14719,COMS_中国重型汽车集团有限公司,AAA,LHRATINGS,2022-07-26
14720,COMS_中国金茂(集团)有限公司,AA+,CCXI,2023-07-26
14721,COMS_中国金茂控股集团有限公司,AAA,CCXI,2020-05-22
14723,COMS_中国铁建房地产集团有限公司,AAA,CCXI,2023-06-19
14722,COMS_中国铁建房地产集团有限公司,AAA,CCXR,2019-02-25
14727,COMS_中国铁建股份有限公司,AAA,CCXI,2023-05-18
14726,COMS_中国铁建股份有限公司,AAA,CCXR,2019-12-06
14724,COMS_中国铁建股份有限公司,AAA,CHINARATIN,2015-05-11
14725,COMS_中国铁建股份有限公司,AAA,DAGONG,2015-06-05
14730,COMS_中国铝业股份有限公司,AAA,CCXI,2023-05-19
14729,COMS_中国铝业股份有限公司,AAA,CCXR,2019-08-27
14728,COMS_中国铝业股份有限公司,AA-,CHINARATIN,2015-07-21
14734,COMS_中国铝业集团有限公司,AAA,CCXI,2023-07-26
14733,COMS_中国铝业集团有限公司,AA,CHINARATIN,2015-07-20
14731,COMS_中国铝业集团有限公司,AAA,DAGONG,2008-04-15
14732,COMS_中国铝业集团有限公司,AAA,LHRATINGS,2012-06-28
14735,COMS_中国银河证券股份有限公司,AAA,DAGONG,2018-02-08
14736,COMS_中国银河证券股份有限公司,AAA,LHCRATING,2020-10-10
14737,COMS_中国银河证券股份有限公司,AAA,LHRATINGS,2023-09-05
14740,COMS_中国银行股份有限公司,AAA,CCXI,2023-07-14
14738,COMS_中国银行股份有限公司,AAA,DAGONG,2022-04-28
14739,COMS_中国银行股份有限公司,AAA,GOLDEN,2023-06-19
14742,COMS_中国银行股份有限公司,AAA,LHRATINGS,2023-09-11
14741,COMS_中国银行股份有限公司,AAA,STD_POORS,2023-07-28
14743,COMS_中国长城科技集团股份有限公司,AA+,BRILLIANCE,2022-07-25
14744,COMS_中国长城资产管理股份有限公司,AAA,LHRATINGS,2022-10-21
14748,COMS_中国长江三峡集团有限公司,AAA,CCXI,2023-08-10
14747,COMS_中国长江三峡集团有限公司,AAA,CCXR,2019-08-23
14746,COMS_中国长江三峡集团有限公司,AAA,CHINARATIN,2014-08-13
14745,COMS_中国长江三峡集团有限公司,AAA,LHRATINGS,2010-11-09
14751,COMS_中国长江电力股份有限公司,AAA,CCXI,2023-06-27
14750,COMS_中国长江电力股份有限公司,AAA,CCXR,2019-12-25
14749,COMS_中国长江电力股份有限公司,AAA,CHINARATIN,2015-07-16
14754,COMS_中国黄金集团有限公司,AAA,CCXI,2023-07-06
14752,COMS_中国黄金集团有限公司,AAA-,CHINARATIN,2014-06-12
14755,COMS_中国黄金集团有限公司,AAA,DAGONG,2023-07-28
14753,COMS_中国黄金集团有限公司,AAA,LHRATINGS,2015-06-26
14758,COMS_中天建设集团有限公司,AA+,CCXI,2021-07-28
14756,COMS_中天建设集团有限公司,AA-,CHINARATIN,2015-06-17
14757,COMS_中天建设集团有限公司,AA+,LHRATINGS,2021-02-09
14759,COMS_中天金融集团股份有限公司,AA+,DAGONG,2020-07-27
14760,COMS_中天金融集团股份有限公司,AA,GOLDEN,2022-07-28
14761,COMS_中央汇金投资有限责任公司,AAA,LHRATINGS,2023-07-21
14762,COMS_中山中汇投资集团有限公司,AA,DAGONG,2017-06-26
14765,COMS_中山公用事业集团股份有限公司,AA+,CCXI,2023-06-26
14764,COMS_中山公用事业集团股份有限公司,AA+,CCXR,2019-01-29
14763,COMS_中山公用事业集团股份有限公司,AA-,CHINARATIN,2015-05-21
14767,COMS_中山兴中集团有限公司,AA,BRILLIANCE,2023-07-26
14766,COMS_中山兴中集团有限公司,AA,PENGYUAN,2019-06-24
14769,COMS_中山城市建设集团有限公司,AA+,CCXI,2023-06-26
14768,COMS_中山城市建设集团有限公司,AA,GOLDEN,2016-05-27
14771,COMS_中山市交通发展集团有限公司,AA,CCXI,2021-06-28
14770,COMS_中山市交通发展集团有限公司,AA,CCXR,2014-08-08
14772,COMS_中山市城市建设投资集团有限公司,AA,CCXI,2019-07-26
14773,COMS_中广核风电有限公司,AA,CHINARATIN,2015-05-12
14774,COMS_中广核风电有限公司,AAA,LHCRATING,2020-04-10
14775,COMS_中广核风电有限公司,AAA,LHRATINGS,2023-06-19
14776,COMS_中建交通建设集团有限公司,AA,CCXI,2023-07-26
14780,COMS_中建投租赁股份有限公司,AAA,CCXI,2023-06-25
14778,COMS_中建投租赁股份有限公司,AA+,CCXR,2020-02-17
14777,COMS_中建投租赁股份有限公司,A+,CHINARATIN,2015-08-31
14779,COMS_中建投租赁股份有限公司,AAA,LHRATINGS,2021-10-28
14781,COMS_中德住房储蓄银行有限责任公司,AA+,CCXI,2021-01-22
14784,COMS_中文天地出版传媒集团股份有限公司,AAA,CCXI,2023-01-28
14783,COMS_中文天地出版传媒集团股份有限公司,AA,CHINARATIN,2015-04-27
14782,COMS_中文天地出版传媒集团股份有限公司,AA,DAGONG,2014-04-24
